@RELATION dados

@ATTRIBUTE A39	REAL
@ATTRIBUTE A40	REAL
@ATTRIBUTE A41	REAL
@ATTRIBUTE A42	REAL
@ATTRIBUTE A43	REAL
@ATTRIBUTE A44	REAL
@ATTRIBUTE A45	REAL
@ATTRIBUTE A46	REAL
@ATTRIBUTE A47	REAL
@ATTRIBUTE A48	REAL
@ATTRIBUTE A49	REAL
@ATTRIBUTE A50	REAL
@ATTRIBUTE A51	REAL
@ATTRIBUTE A52	REAL
@ATTRIBUTE A53	REAL
@ATTRIBUTE A54	REAL
@ATTRIBUTE A55	REAL
@ATTRIBUTE A56	REAL
@ATTRIBUTE A57	REAL
@ATTRIBUTE A58	REAL
@ATTRIBUTE A59	REAL
@ATTRIBUTE A60	REAL
@ATTRIBUTE A61	REAL
@ATTRIBUTE A62	REAL
@ATTRIBUTE A63	REAL
@ATTRIBUTE A64	REAL
@ATTRIBUTE A65	REAL
@ATTRIBUTE A66	REAL
@ATTRIBUTE A67	REAL
@ATTRIBUTE A68	REAL
@ATTRIBUTE A69	REAL
@ATTRIBUTE A70	REAL
@ATTRIBUTE A71	REAL
@ATTRIBUTE A72	REAL
@ATTRIBUTE A73	REAL
@ATTRIBUTE A74	REAL
@ATTRIBUTE A75	REAL
@ATTRIBUTE A76	REAL
@ATTRIBUTE class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30}

@DATA
0.018632, 0.039227, 0.061368, 0.083117, 0.105770, 0.128650, 0.151160, 0.174372, 0.198394, 0.222701, 0.248757, 0.274051, 0.301475, 0.327876, 0.357311, 0.386686, 0.418441, 0.453099, 0.493932, 0.546294, 0.594527, 0.655229, 0.693623, 0.729530, 0.761927, 0.792695, 0.820916, 0.848102, 0.873242, 0.894717, 0.913540, 0.930791, 0.945854, 0.959286, 0.970529, 0.980381, 0.987733, 0.993087, 3
0.019231, 0.040683, 0.063982, 0.086906, 0.111481, 0.136116, 0.160540, 0.184965, 0.209825, 0.236787, 0.264080, 0.292603, 0.321591, 0.353928, 0.384282, 0.417594, 0.453894, 0.491604, 0.535260, 0.586151, 0.647401, 0.694674, 0.731484, 0.763806, 0.793845, 0.821047, 0.845757, 0.869221, 0.889653, 0.908959, 0.926102, 0.941160, 0.954896, 0.966215, 0.975988, 0.984230, 0.990084, 0.994438, 3
0.017844, 0.038826, 0.060796, 0.082083, 0.104896, 0.127288, 0.149999, 0.172943, 0.196569, 0.220792, 0.244825, 0.269702, 0.294941, 0.321983, 0.349126, 0.376632, 0.406231, 0.437864, 0.471357, 0.506579, 0.544285, 0.585378, 0.635959, 0.704078, 0.749878, 0.788588, 0.820468, 0.849354, 0.874928, 0.898410, 0.918113, 0.935535, 0.950821, 0.963681, 0.974186, 0.982963, 0.989414, 0.994035, 3
0.018136, 0.039945, 0.062060, 0.083869, 0.106456, 0.130012, 0.153415, 0.177048, 0.201306, 0.226622, 0.252385, 0.278798, 0.306958, 0.334392, 0.362629, 0.393200, 0.423911, 0.459213, 0.494873, 0.535978, 0.580910, 0.646414, 0.694827, 0.730831, 0.764361, 0.794715, 0.821880, 0.846610, 0.870001, 0.890955, 0.910035, 0.927622, 0.944317, 0.958639, 0.970296, 0.980308, 0.987820, 0.993343, 3
0.018007, 0.039763, 0.060876, 0.084715, 0.107418, 0.130007, 0.154149, 0.177117, 0.201070, 0.226480, 0.250566, 0.276961, 0.304701, 0.331683, 0.360824, 0.391650, 0.425297, 0.457865, 0.497988, 0.538244, 0.584464, 0.641931, 0.696672, 0.736530, 0.769098, 0.799148, 0.826641, 0.852601, 0.875418, 0.896568, 0.915901, 0.933188, 0.948544, 0.961723, 0.973311, 0.982476, 0.989463, 0.993799, 3
0.018973, 0.042364, 0.065555, 0.088557, 0.112098, 0.136748, 0.161775, 0.187625, 0.213497, 0.240058, 0.267728, 0.296233, 0.326002, 0.356725, 0.387743, 0.420398, 0.457122, 0.499812, 0.547346, 0.604376, 0.655237, 0.698373, 0.738258, 0.771042, 0.799966, 0.827485, 0.852006, 0.874600, 0.895686, 0.914441, 0.931075, 0.945793, 0.959074, 0.970373, 0.979600, 0.986894, 0.992412, 0.995901, 3
0.019484, 0.040648, 0.065340, 0.095126, 0.120153, 0.147644, 0.176759, 0.203410, 0.230509, 0.259959, 0.290025, 0.321827, 0.353797, 0.387055, 0.423336, 0.468352, 0.518854, 0.584530, 0.631561, 0.672378, 0.709723, 0.742364, 0.772711, 0.799306, 0.824781, 0.849136, 0.870468, 0.888945, 0.907197, 0.921699, 0.935864, 0.948406, 0.958876, 0.968338, 0.976568, 0.982335, 0.987822, 0.991406, 4
0.012658, 0.036613, 0.058885, 0.084522, 0.109438, 0.134193, 0.159029, 0.185307, 0.211424, 0.238423, 0.263820, 0.291299, 0.317577, 0.349223, 0.378625, 0.410912, 0.446002, 0.484217, 0.530604, 0.600304, 0.654222, 0.698526, 0.740586, 0.774395, 0.804919, 0.830876, 0.856113, 0.878785, 0.898093, 0.915719, 0.930941, 0.943759, 0.954815, 0.964669, 0.973402, 0.980051, 0.985339, 0.989986, 4
0.014985, 0.035853, 0.061202, 0.084171, 0.107349, 0.132488, 0.157698, 0.182697, 0.208256, 0.231575, 0.258394, 0.284794, 0.313504, 0.341305, 0.370015, 0.400266, 0.432198, 0.469101, 0.510486, 0.559434, 0.627359, 0.680158, 0.725465, 0.764189, 0.796821, 0.826582, 0.852001, 0.875109, 0.895697, 0.913203, 0.929729, 0.942404, 0.954588, 0.964182, 0.973005, 0.979588, 0.985260, 0.989811, 4
0.013245, 0.038156, 0.059471, 0.081839, 0.102890, 0.128240, 0.151835, 0.177975, 0.204026, 0.229288, 0.253849, 0.279900, 0.306653, 0.334108, 0.361739, 0.389457, 0.421385, 0.457524, 0.494891, 0.537257, 0.593834, 0.660760, 0.705671, 0.748125, 0.780492, 0.812157, 0.839349, 0.864173, 0.885575, 0.903820, 0.920574, 0.934170, 0.946888, 0.958554, 0.968817, 0.976975, 0.983202, 0.988202, 4
0.015519, 0.036139, 0.062004, 0.086026, 0.109906, 0.135629, 0.163336, 0.189130, 0.218608, 0.245607, 0.275723, 0.305060, 0.335743, 0.368552, 0.400723, 0.439626, 0.481080, 0.539541, 0.602395, 0.645692, 0.687075, 0.722151, 0.754677, 0.785077, 0.812571, 0.837018, 0.858844, 0.878897, 0.897534, 0.913265, 0.928146, 0.941114, 0.952806, 0.962939, 0.971584, 0.978883, 0.984410, 0.988662, 4
0.014189, 0.037737, 0.060258, 0.083142, 0.106932, 0.132110, 0.156201, 0.180594, 0.205833, 0.232399, 0.259872, 0.287103, 0.315602, 0.344705, 0.376042, 0.408344, 0.445296, 0.488286, 0.539065, 0.608199, 0.657469, 0.699915, 0.736264, 0.768929, 0.799360, 0.826833, 0.850260, 0.872298, 0.891680, 0.910760, 0.925552, 0.939500, 0.951516, 0.962263, 0.971743, 0.979048, 0.984905, 0.989192, 4
0.013072, 0.038105, 0.059208, 0.082532, 0.103294, 0.126105, 0.149259, 0.174548, 0.199410, 0.224700, 0.250844, 0.278269, 0.305267, 0.335256, 0.363365, 0.395318, 0.426844, 0.461105, 0.501346, 0.550814, 0.620872, 0.668717, 0.714255, 0.749968, 0.782092, 0.813362, 0.839079, 0.861805, 0.882396, 0.901192, 0.917425, 0.932206, 0.945277, 0.956384, 0.965355, 0.973728, 0.980819, 0.986202, 4
0.009566, 0.031569, 0.050702, 0.075255, 0.096620, 0.116390, 0.137755, 0.161511, 0.182876, 0.206473, 0.230070, 0.253029, 0.273119, 0.300064, 0.325255, 0.352041, 0.382015, 0.412628, 0.444037, 0.478476, 0.517538, 0.560587, 0.621333, 0.683992, 0.731346, 0.764509, 0.798151, 0.826849, 0.851881, 0.874681, 0.895249, 0.913744, 0.929209, 0.943080, 0.954241, 0.963807, 0.972736, 0.979432, 4
0.013793, 0.035196, 0.059073, 0.079049, 0.103591, 0.127372, 0.152866, 0.177788, 0.202331, 0.230678, 0.258074, 0.282616, 0.310678, 0.337313, 0.367753, 0.399524, 0.435006, 0.472771, 0.519857, 0.575505, 0.639715, 0.686706, 0.725517, 0.758906, 0.791724, 0.820927, 0.845755, 0.869251, 0.888656, 0.908442, 0.924709, 0.938407, 0.950107, 0.961141, 0.970559, 0.978169, 0.983020, 0.988062, 4
0.013915, 0.037266, 0.059960, 0.083072, 0.108454, 0.133596, 0.159396, 0.186270, 0.213204, 0.240736, 0.268387, 0.297292, 0.325480, 0.356356, 0.388844, 0.422825, 0.461465, 0.505420, 0.558571, 0.626474, 0.672161, 0.713667, 0.749261, 0.781033, 0.809639, 0.835140, 0.859088, 0.880349, 0.898803, 0.915345, 0.931351, 0.944668, 0.955896, 0.964974, 0.972678, 0.980501, 0.985577, 0.989698, 4
0.015354, 0.037025, 0.065087, 0.091680, 0.115702, 0.143324, 0.169183, 0.199376, 0.227952, 0.258586, 0.286134, 0.318531, 0.350854, 0.386850, 0.422994, 0.460680, 0.502039, 0.550376, 0.617153, 0.663728, 0.703030, 0.735794, 0.769219, 0.795152, 0.822920, 0.844665, 0.866924, 0.885510, 0.902259, 0.918714, 0.932305, 0.944426, 0.955372, 0.964555, 0.972856, 0.980129, 0.985859, 0.989679, 4
0.012739, 0.036999, 0.060043, 0.082194, 0.110349, 0.134772, 0.156031, 0.181508, 0.207960, 0.233032, 0.259808, 0.286908, 0.315713, 0.344842, 0.377216, 0.411295, 0.448700, 0.490649, 0.539738, 0.599456, 0.655605, 0.698690, 0.734715, 0.769118, 0.798653, 0.825429, 0.848716, 0.871516, 0.890584, 0.908840, 0.924257, 0.938131, 0.950140, 0.960850, 0.969938, 0.977484, 0.984218, 0.988924, 4
0.015731, 0.039895, 0.064768, 0.092474, 0.118622, 0.145266, 0.173186, 0.201460, 0.228175, 0.257724, 0.287911, 0.316539, 0.350198, 0.382795, 0.419926, 0.458617, 0.503260, 0.563705, 0.620323, 0.666312, 0.704719, 0.738875, 0.770337, 0.799461, 0.823838, 0.846939, 0.867418, 0.887826, 0.904904, 0.920777, 0.935020, 0.946995, 0.958192, 0.967191, 0.974986, 0.981222, 0.986253, 0.989938, 4
0.015389, 0.041654, 0.066003, 0.090216, 0.117233, 0.143566, 0.171403, 0.197394, 0.225642, 0.255942, 0.285558, 0.315174, 0.346158, 0.380972, 0.420163, 0.464485, 0.516945, 0.583633, 0.630143, 0.672070, 0.708115, 0.740878, 0.772203, 0.799699, 0.826442, 0.849082, 0.871037, 0.890257, 0.908040, 0.923087, 0.936356, 0.949352, 0.960090, 0.969050, 0.976779, 0.982730, 0.987449, 0.990732, 4
0.012821, 0.038955, 0.064842, 0.090072, 0.119987, 0.145792, 0.170776, 0.198060, 0.228632, 0.256328, 0.285503, 0.314431, 0.347387, 0.380671, 0.415516, 0.453320, 0.505835, 0.572978, 0.618918, 0.659681, 0.699375, 0.732742, 0.762985, 0.791091, 0.816815, 0.841880, 0.862919, 0.882396, 0.900394, 0.915516, 0.929405, 0.941979, 0.953731, 0.963593, 0.972304, 0.979536, 0.985289, 0.989892, 4
0.015459, 0.036870, 0.060531, 0.085281, 0.108579, 0.132385, 0.156699, 0.182247, 0.207287, 0.235085, 0.260052, 0.287124, 0.315358, 0.345188, 0.374800, 0.409348, 0.442009, 0.480113, 0.523516, 0.580055, 0.646683, 0.695819, 0.734214, 0.770649, 0.802584, 0.829075, 0.854768, 0.876833, 0.896937, 0.914937, 0.929453, 0.944114, 0.955001, 0.964363, 0.973218, 0.979605, 0.984831, 0.988895, 4
0.012739, 0.036107, 0.056229, 0.078867, 0.101018, 0.120735, 0.143941, 0.164956, 0.189460, 0.212585, 0.236764, 0.261187, 0.284799, 0.310520, 0.337864, 0.365370, 0.394904, 0.426873, 0.458355, 0.496085, 0.535600, 0.583959, 0.651223, 0.706154, 0.749564, 0.786401, 0.816585, 0.844659, 0.867946, 0.889204, 0.908434, 0.924419, 0.939024, 0.952006, 0.962717, 0.971317, 0.978863, 0.984868, 4
0.018552, 0.038342, 0.061944, 0.088536, 0.111521, 0.139143, 0.164034, 0.189595, 0.217785, 0.243139, 0.272514, 0.301683, 0.330748, 0.362184, 0.394135, 0.431343, 0.470767, 0.517251, 0.571208, 0.635213, 0.682677, 0.721070, 0.755443, 0.786416, 0.814656, 0.840836, 0.862686, 0.884331, 0.902316, 0.918807, 0.933907, 0.945915, 0.957561, 0.967250, 0.974928, 0.982195, 0.986678, 0.991316, 4
0.013423, 0.035494, 0.063150, 0.090086, 0.114770, 0.143057, 0.169812, 0.194676, 0.220801, 0.249538, 0.277555, 0.306653, 0.334850, 0.365299, 0.398631, 0.432593, 0.470609, 0.512319, 0.563038, 0.630602, 0.673393, 0.713481, 0.746453, 0.775731, 0.804919, 0.828972, 0.851944, 0.872663, 0.892392, 0.908788, 0.923202, 0.936624, 0.949237, 0.959506, 0.968785, 0.975361, 0.982298, 0.987974, 4
0.019260, 0.039865, 0.062372, 0.087959, 0.115058, 0.138182, 0.162985, 0.189972, 0.215895, 0.242714, 0.270261, 0.297024, 0.325635, 0.358389, 0.392430, 0.426192, 0.468520, 0.518239, 0.583802, 0.637496, 0.680160, 0.718569, 0.752275, 0.784357, 0.811959, 0.836595, 0.860726, 0.880770, 0.900815, 0.917220, 0.932729, 0.945046, 0.956132, 0.966378, 0.973825, 0.980376, 0.986591, 0.990454, 4
0.018348, 0.043792, 0.070609, 0.096598, 0.123000, 0.150457, 0.177820, 0.205823, 0.234164, 0.264011, 0.294761, 0.328936, 0.366254, 0.409349, 0.468384, 0.521171, 0.563533, 0.603165, 0.638263, 0.671534, 0.703000, 0.731454, 0.759231, 0.784617, 0.808837, 0.831796, 0.852384, 0.871768, 0.889928, 0.907035, 0.922504, 0.935922, 0.948511, 0.960029, 0.970172, 0.979017, 0.986281, 0.992303, 5
0.017458, 0.043223, 0.070278, 0.097350, 0.123374, 0.150240, 0.177260, 0.204831, 0.233211, 0.263603, 0.293135, 0.325350, 0.358992, 0.397262, 0.437096, 0.485909, 0.545867, 0.590002, 0.628770, 0.664339, 0.696778, 0.726740, 0.755171, 0.781607, 0.805927, 0.828699, 0.849580, 0.869119, 0.887006, 0.904017, 0.918998, 0.932861, 0.945314, 0.956562, 0.966366, 0.975069, 0.982534, 0.988812, 5
0.020828, 0.045811, 0.071525, 0.097515, 0.124463, 0.150388, 0.176378, 0.203700, 0.231410, 0.260939, 0.291459, 0.324299, 0.358877, 0.396247, 0.438097, 0.493714, 0.551797, 0.596440, 0.634897, 0.670384, 0.703306, 0.733890, 0.762721, 0.788695, 0.813516, 0.836081, 0.857396, 0.877217, 0.895366, 0.911843, 0.927152, 0.940609, 0.952914, 0.963677, 0.973174, 0.981437, 0.988239, 0.993709, 5
0.018180, 0.044297, 0.071567, 0.098946, 0.124647, 0.150222, 0.177475, 0.205737, 0.233188, 0.263038, 0.293248, 0.325064, 0.360865, 0.400869, 0.453444, 0.512494, 0.557981, 0.597967, 0.634869, 0.668777, 0.700845, 0.731146, 0.758975, 0.785578, 0.810198, 0.833067, 0.854620, 0.874442, 0.892478, 0.910009, 0.925448, 0.939462, 0.952087, 0.963450, 0.973244, 0.981829, 0.989296, 0.994183, 5
0.020787, 0.046561, 0.071783, 0.098557, 0.124514, 0.150726, 0.178613, 0.204631, 0.234467, 0.263976, 0.294415, 0.327884, 0.363232, 0.405429, 0.465173, 0.517781, 0.562203, 0.601481, 0.637962, 0.671401, 0.702911, 0.732533, 0.760633, 0.785784, 0.810690, 0.833044, 0.854377, 0.873863, 0.892053, 0.909078, 0.924491, 0.938445, 0.951255, 0.962575, 0.972364, 0.981448, 0.988706, 0.995116, 5
0.020425, 0.046033, 0.071819, 0.098963, 0.125827, 0.153370, 0.180736, 0.209889, 0.240046, 0.272286, 0.307597, 0.345699, 0.387479, 0.440424, 0.496943, 0.540525, 0.580193, 0.616080, 0.650077, 0.682464, 0.711676, 0.740371, 0.766260, 0.791160, 0.814095, 0.836144, 0.856377, 0.875665, 0.892722, 0.909529, 0.924489, 0.937943, 0.950511, 0.961617, 0.971423, 0.980092, 0.987329, 0.993251, 5
0.018772, 0.043114, 0.069429, 0.096038, 0.122509, 0.147785, 0.174948, 0.202509, 0.229931, 0.260104, 0.291211, 0.321436, 0.357612, 0.393080, 0.433391, 0.481522, 0.545657, 0.592561, 0.633858, 0.670017, 0.703581, 0.735225, 0.763668, 0.790779, 0.815692, 0.839014, 0.860415, 0.880329, 0.898581, 0.915813, 0.930744, 0.944256, 0.956453, 0.967145, 0.976488, 0.984170, 0.990381, 0.994187, 5
0.017156, 0.040839, 0.065933, 0.090602, 0.115456, 0.141377, 0.166551, 0.192179, 0.219138, 0.247722, 0.275854, 0.304944, 0.335100, 0.366349, 0.404497, 0.445149, 0.494912, 0.553120, 0.597927, 0.637514, 0.673264, 0.705019, 0.736427, 0.765331, 0.792264, 0.816746, 0.839443, 0.860435, 0.880228, 0.898290, 0.914620, 0.929591, 0.942538, 0.954633, 0.965768, 0.975678, 0.983750, 0.990516, 5
0.017698, 0.043381, 0.071030, 0.098560, 0.126244, 0.153740, 0.182398, 0.210612, 0.240108, 0.270887, 0.302589, 0.337027, 0.373192, 0.414880, 0.463886, 0.522229, 0.566157, 0.605759, 0.642249, 0.675285, 0.706183, 0.735560, 0.762423, 0.787815, 0.811703, 0.833402, 0.854297, 0.873653, 0.891231, 0.907647, 0.922592, 0.936305, 0.948565, 0.959663, 0.969580, 0.978181, 0.985483, 0.991690, 5
0.019078, 0.044288, 0.070467, 0.097280, 0.125013, 0.151609, 0.178940, 0.207291, 0.236577, 0.266698, 0.298106, 0.332621, 0.371980, 0.416669, 0.474239, 0.523856, 0.565973, 0.603662, 0.638946, 0.672141, 0.702312, 0.731648, 0.759163, 0.784373, 0.808614, 0.831251, 0.852117, 0.871579, 0.889539, 0.906228, 0.921598, 0.935147, 0.947810, 0.959103, 0.969010, 0.977781, 0.985248, 0.991697, 5
0.019336, 0.041655, 0.070892, 0.098126, 0.125360, 0.151871, 0.179641, 0.209601, 0.237790, 0.268471, 0.299083, 0.331629, 0.367692, 0.406831, 0.458852, 0.519121, 0.563478, 0.603385, 0.639309, 0.673764, 0.704726, 0.734942, 0.762269, 0.788035, 0.812007, 0.833603, 0.854547, 0.873930, 0.891729, 0.907990, 0.923063, 0.936971, 0.949178, 0.960640, 0.970332, 0.978812, 0.986406, 0.991811, 5
0.017755, 0.037691, 0.062923, 0.087976, 0.110538, 0.136258, 0.161312, 0.185475, 0.211864, 0.237629, 0.264818, 0.292453, 0.320710, 0.353151, 0.384879, 0.419722, 0.455322, 0.495016, 0.550285, 0.606711, 0.649875, 0.686499, 0.720630, 0.751513, 0.779103, 0.805002, 0.828631, 0.850169, 0.870728, 0.889062, 0.906461, 0.922081, 0.936365, 0.948514, 0.960618, 0.970764, 0.979886, 0.987718, 5
0.020470, 0.047481, 0.075671, 0.102135, 0.128931, 0.156502, 0.184174, 0.211660, 0.241316, 0.271705, 0.303761, 0.339297, 0.378153, 0.427733, 0.488956, 0.534741, 0.575394, 0.612726, 0.646839, 0.678953, 0.709859, 0.737603, 0.764470, 0.789641, 0.813058, 0.834880, 0.855695, 0.873923, 0.892079, 0.908265, 0.922827, 0.936598, 0.948688, 0.959857, 0.969805, 0.978286, 0.985474, 0.991885, 5
0.020405, 0.046244, 0.073365, 0.099356, 0.127591, 0.154192, 0.181969, 0.209441, 0.238500, 0.268612, 0.301166, 0.334498, 0.371860, 0.411205, 0.463798, 0.522344, 0.567351, 0.607185, 0.643127, 0.677727, 0.709701, 0.739080, 0.766552, 0.791887, 0.816047, 0.838390, 0.859559, 0.878651, 0.896401, 0.912747, 0.927521, 0.941043, 0.952749, 0.964149, 0.973810, 0.982128, 0.988996, 0.994109, 5
0.017964, 0.044211, 0.070996, 0.097673, 0.125031, 0.151744, 0.178744, 0.206121, 0.234340, 0.264369, 0.295439, 0.329646, 0.367295, 0.410700, 0.472857, 0.523163, 0.564739, 0.604002, 0.639428, 0.673043, 0.704435, 0.733981, 0.760981, 0.786780, 0.810911, 0.833052, 0.854835, 0.874251, 0.891803, 0.908243, 0.923357, 0.937180, 0.949765, 0.960881, 0.970992, 0.979759, 0.987128, 0.992972, 5
0.021032, 0.048381, 0.075636, 0.104294, 0.132017, 0.160287, 0.189078, 0.219057, 0.249304, 0.281594, 0.315045, 0.351768, 0.394968, 0.447008, 0.502320, 0.547310, 0.585528, 0.622959, 0.656211, 0.687312, 0.717265, 0.744854, 0.771121, 0.795412, 0.819088, 0.840214, 0.860859, 0.879327, 0.896794, 0.912552, 0.927308, 0.940568, 0.952494, 0.963457, 0.972831, 0.981351, 0.988269, 0.994224, 5
0.018309, 0.042698, 0.069240, 0.095472, 0.121229, 0.147936, 0.174679, 0.201641, 0.229187, 0.258504, 0.288460, 0.321154, 0.353812, 0.388569, 0.427634, 0.475753, 0.534552, 0.582452, 0.622265, 0.657643, 0.691925, 0.722283, 0.751454, 0.777923, 0.803133, 0.826480, 0.847783, 0.867809, 0.886666, 0.904136, 0.919579, 0.933799, 0.947180, 0.959283, 0.969907, 0.978998, 0.987176, 0.993766, 5
0.017595, 0.043034, 0.069521, 0.096594, 0.123184, 0.149380, 0.176091, 0.203541, 0.231852, 0.260490, 0.292154, 0.325866, 0.358597, 0.396608, 0.439074, 0.491740, 0.544302, 0.588368, 0.627394, 0.662877, 0.694817, 0.725639, 0.754121, 0.780162, 0.804757, 0.827771, 0.849236, 0.868740, 0.887316, 0.904585, 0.920391, 0.934495, 0.947360, 0.958936, 0.969600, 0.978526, 0.986266, 0.992303, 5
0.018017, 0.041511, 0.069386, 0.095673, 0.120937, 0.147699, 0.174898, 0.202061, 0.230173, 0.259600, 0.291874, 0.325572, 0.360968, 0.404104, 0.455052, 0.511952, 0.556384, 0.596015, 0.631612, 0.665876, 0.697547, 0.726390, 0.753881, 0.779493, 0.803297, 0.826334, 0.847218, 0.866787, 0.884840, 0.901854, 0.917023, 0.931098, 0.943986, 0.955048, 0.965654, 0.974836, 0.982795, 0.989385, 5
0.018461, 0.045058, 0.072740, 0.100852, 0.127038, 0.155580, 0.183505, 0.213487, 0.244068, 0.276015, 0.310430, 0.347296, 0.389455, 0.439675, 0.499958, 0.545633, 0.585416, 0.621571, 0.655463, 0.686399, 0.716775, 0.744307, 0.770811, 0.795406, 0.818057, 0.840090, 0.860627, 0.879612, 0.897119, 0.913129, 0.927737, 0.941316, 0.953493, 0.964378, 0.974123, 0.982334, 0.989273, 0.994099, 5
0.021279, 0.047776, 0.074062, 0.101408, 0.129515, 0.158646, 0.189169, 0.221390, 0.255361, 0.290944, 0.328863, 0.368726, 0.414672, 0.471928, 0.525621, 0.569720, 0.608857, 0.645131, 0.679102, 0.710395, 0.739929, 0.767817, 0.793631, 0.817799, 0.840619, 0.861443, 0.880534, 0.898374, 0.914392, 0.928975, 0.942132, 0.953817, 0.964085, 0.973005, 0.980454, 0.986511, 0.991290, 0.994757, 6
0.022005, 0.046536, 0.073645, 0.099251, 0.125913, 0.153529, 0.184390, 0.215963, 0.249046, 0.284382, 0.324284, 0.366427, 0.421557, 0.482550, 0.530050, 0.571646, 0.610431, 0.646082, 0.679013, 0.710596, 0.740250, 0.767288, 0.793381, 0.817212, 0.839684, 0.860624, 0.879829, 0.897563, 0.913735, 0.928273, 0.941299, 0.952966, 0.963457, 0.972324, 0.979821, 0.985857, 0.990849, 0.994349, 6
0.021473, 0.046416, 0.072943, 0.100851, 0.129287, 0.158599, 0.189922, 0.220447, 0.252173, 0.287437, 0.325049, 0.365535, 0.409739, 0.472350, 0.523730, 0.568047, 0.607275, 0.643999, 0.678264, 0.709935, 0.739909, 0.767368, 0.793794, 0.817614, 0.840772, 0.861290, 0.880876, 0.898542, 0.914681, 0.929651, 0.942926, 0.954460, 0.964713, 0.973046, 0.980470, 0.986512, 0.991150, 0.994441, 6
0.021473, 0.048179, 0.075740, 0.102886, 0.130427, 0.159237, 0.188008, 0.218685, 0.253708, 0.289566, 0.326752, 0.369750, 0.423057, 0.485332, 0.532590, 0.574352, 0.613682, 0.649711, 0.683149, 0.714655, 0.743938, 0.771085, 0.797120, 0.821183, 0.843596, 0.864451, 0.883432, 0.900717, 0.916785, 0.931361, 0.944379, 0.956049, 0.966095, 0.974813, 0.981677, 0.987607, 0.992387, 0.995819, 6
0.023620, 0.050860, 0.077474, 0.104702, 0.133003, 0.161512, 0.192752, 0.224088, 0.259164, 0.297253, 0.337667, 0.384942, 0.448246, 0.499656, 0.543760, 0.583293, 0.621157, 0.655884, 0.688591, 0.718877, 0.747973, 0.774886, 0.800038, 0.823616, 0.845891, 0.866078, 0.884888, 0.902130, 0.918222, 0.932518, 0.945174, 0.956751, 0.966766, 0.975533, 0.982360, 0.988092, 0.993035, 0.996082, 6
0.022045, 0.051768, 0.079992, 0.108943, 0.138111, 0.168286, 0.198411, 0.230436, 0.264361, 0.301991, 0.340896, 0.384922, 0.444362, 0.498087, 0.542483, 0.583378, 0.620849, 0.655794, 0.688622, 0.719136, 0.748049, 0.774844, 0.800224, 0.823934, 0.845858, 0.866098, 0.884980, 0.902127, 0.917999, 0.932163, 0.944967, 0.956280, 0.966292, 0.974824, 0.982126, 0.988037, 0.992628, 0.995944, 6
0.024456, 0.053545, 0.082332, 0.111138, 0.140767, 0.170821, 0.201973, 0.234260, 0.269115, 0.308177, 0.348693, 0.404930, 0.464082, 0.509991, 0.552739, 0.591500, 0.627037, 0.660776, 0.692815, 0.723064, 0.750974, 0.777477, 0.802579, 0.825831, 0.847612, 0.867506, 0.886356, 0.903176, 0.918890, 0.933585, 0.946012, 0.957146, 0.966624, 0.975358, 0.982479, 0.988272, 0.992524, 0.995642, 6
0.020962, 0.051330, 0.079347, 0.109933, 0.138521, 0.167646, 0.198519, 0.230230, 0.262127, 0.298643, 0.337325, 0.380660, 0.440389, 0.496557, 0.541538, 0.582219, 0.619004, 0.654948, 0.688189, 0.719565, 0.748404, 0.776119, 0.800994, 0.825131, 0.847521, 0.867005, 0.885716, 0.903269, 0.918503, 0.933032, 0.945848, 0.957068, 0.966608, 0.974923, 0.981793, 0.987436, 0.991870, 0.995095, 6
0.020933, 0.047644, 0.075467, 0.103729, 0.133104, 0.163082, 0.195606, 0.228083, 0.262004, 0.298660, 0.340135, 0.390644, 0.452507, 0.499843, 0.542478, 0.581692, 0.617650, 0.651701, 0.683716, 0.713730, 0.742584, 0.769354, 0.794608, 0.818122, 0.840144, 0.860414, 0.879784, 0.896976, 0.913007, 0.927487, 0.940475, 0.952031, 0.962178, 0.971046, 0.978540, 0.984697, 0.989670, 0.993458, 6
0.022206, 0.048811, 0.075582, 0.103716, 0.131871, 0.160315, 0.190978, 0.223073, 0.256009, 0.291921, 0.330871, 0.372900, 0.422197, 0.485106, 0.531875, 0.574118, 0.611828, 0.648146, 0.680992, 0.712516, 0.741532, 0.769067, 0.794432, 0.818763, 0.841097, 0.861881, 0.881342, 0.898936, 0.915332, 0.929730, 0.942695, 0.954337, 0.964326, 0.973047, 0.980604, 0.986784, 0.991289, 0.995147, 6
0.021801, 0.047458, 0.074086, 0.100422, 0.127569, 0.156406, 0.184633, 0.213885, 0.247597, 0.286060, 0.322091, 0.360900, 0.404141, 0.465831, 0.518878, 0.564127, 0.603712, 0.641724, 0.676060, 0.708691, 0.738407, 0.766773, 0.792590, 0.817161, 0.840062, 0.861150, 0.880561, 0.898442, 0.914744, 0.929079, 0.942355, 0.954370, 0.964515, 0.973400, 0.981191, 0.987382, 0.991738, 0.995485, 6
